"","x","y","day","burst","states"
"8387",79.9817703333333,24.68384,196,3,4
"8388",79.9820855172414,24.6841682758621,196,4,4
"8389",79.9821051724138,24.6841517241379,196,5,4
"8390",79.9820206666667,24.6840046666667,196,6,4
"8391",79.9825731034483,24.6842348275862,196,7,4
"8392",79.9824224137931,24.6844555172414,196,8,4
"8393",79.982415,24.6844693333333,196,9,4
"8394",79.98246,24.6843703448276,196,10,1
"8395",79.9817786206897,24.6838472413793,196,11,1
"8396",79.9820633333333,24.684184,196,12,1
"8397",79.9824917241379,24.6844320689655,196,13,4
"8398",79.9815437931034,24.6844631034483,196,14,4
"8399",79.982976,24.684972,196,15,4
"8400",79.9822062068965,24.6843268965517,196,16,4
"8401",79.9821706666667,24.6842523333333,196,17,4
"8402",79.98314,24.6890123333333,196,18,2
"8403",80.0146262068966,24.6591789655172,196,19,2
"8404",80.0358826666667,24.633171,196,20,1
"8405",80.0321063333333,24.6414053333333,196,21,2
"8406",80.0351775862069,24.6330403448276,196,22,1
"8407",80.0354396551724,24.6334355172414,196,23,1
"8408",80.038511,24.6345156666667,196,24,1
"8409",80.028775,24.6307,196,25,2
"8410",79.978804,24.6233616666667,196,26,3
"8411",79.9250662068965,24.5990782758621,196,27,3
"8412",79.8555286206897,24.6868993103448,196,28,3
"8413",79.8634579310345,24.6906920689655,196,29,3
"8414",79.9061065517241,24.6956589655172,196,30,3
"8415",79.9865,24.6977872413793,196,31,1
"8416",79.9864968965517,24.6978048275862,196,32,1
"8417",79.98651,24.6978565517241,196,33,1
"8418",79.9857327586207,24.7020379310345,196,34,4
"8419",79.9823931034483,24.6844127586207,196,35,4
"8420",79.9822083333333,24.6840803333333,196,36,1
"8421",80.0058486206896,24.688375862069,196,37,3
"8422",80.0146696666667,24.6283066666667,196,38,4
"8423",80.0359373333333,24.6360703333333,196,39,3
"8424",80.0385183333333,24.6349616666667,196,40,4
"8425",80.0386162068965,24.6350548275862,196,41,4
"8426",80.0382203333333,24.632434,196,42,4
"8427",80.0332724137931,24.633984137931,196,43,4
"8428",80.0332382758621,24.6339755172414,196,44,1
"8429",80.0332479310345,24.634004137931,196,45,1
"8430",80.0358,24.631195,196,46,1
"8431",80.03335,24.63425,197,1,4
"8432",80.0332346666667,24.6343213333333,197,2,4
"8433",80.0331273333333,24.6338966666667,197,3,1
"8434",80.0331068965517,24.6339462068965,197,4,1
"8435",80.0332683333333,24.6339803333333,197,5,1
"8436",80.0332810344828,24.633955862069,197,6,1
"8437",80.033272,24.6339466666667,197,7,1
"8438",80.0332516666667,24.63401,197,8,1
"8439",80.0332451724138,24.6338975862069,197,9,1
"8440",80.0332303448276,24.6338920689655,197,10,1
"8441",80.0335846666667,24.6333203333333,197,11,1
"8442",80.0351753333333,24.6330786666667,197,12,1
"8443",80.0351613793104,24.6330489655172,197,13,1
"8444",80.0351586206897,24.6330534482759,197,14,1
"8445",80.03336,24.6340403333333,197,15,1
"8446",80.0362048275862,24.6384624137931,197,16,3
"8447",80.0362824137931,24.6323189655172,197,17,1
"8448",80.033278,24.6340303333333,197,18,1
"8449",80.0404824137931,24.6286851724138,197,19,3
"8450",80.0161675862069,24.6751855172414,197,20,3
"8451",79.9818386206897,24.68389,197,21,4
"8452",79.982469,24.6844766666667,197,22,4
"8453",79.9821283333333,24.6841,197,23,4
"8454",79.9818448275862,24.6837996551724,197,24,4
"8455",79.9837029166667,24.6857508333333,197,25,3
"8456",79.9834024137931,24.6833396551724,197,26,2
"8457",80.0234276666667,24.6394066666667,197,27,3
"8458",80.0329736666667,24.633977,197,28,3
"8459",80.0785113793103,24.6527510344828,197,29,3
"8460",80.2293783333333,24.6514196666667,197,30,3
"8461",80.411592,24.6403693333333,197,31,3
"8462",80.5717096666667,24.6362333333333,197,32,3
"8463",80.726111,24.596647,197,33,3
"8464",80.881099,24.5839103333333,197,34,2
"8465",81.0464237931034,24.5485710344828,197,35,3
"8466",81.247685,24.5233216666667,197,36,3
"8467",81.3235766666667,24.4963963333333,197,37,2
"8468",81.4735510344828,24.4487317241379,197,38,3
"8469",81.5049583333333,24.407395,197,39,3
"8470",81.50948,24.3467820689655,197,40,3
"8471",81.557099,24.2951793333333,197,41,3
"8472",81.5718565517241,24.2226362068966,197,42,3
"8473",81.5808313333333,24.1990946666667,197,43,1
"8474",81.5802244827586,24.2002403448276,197,44,3
"8475",81.5833446666667,24.201857,197,45,3
"8476",81.5789,24.19965,198,1,4
"8477",81.5710836666667,24.2078223333333,198,2,3
"8478",81.5455703333333,24.217881,198,3,1
"8479",81.5453826666667,24.2178716666667,198,4,1
"8480",81.54536,24.2178437931034,198,5,1
"8481",81.54543,24.217851,198,6,1
"8482",81.543259,24.2155893333333,198,7,1
"8483",81.5432710344828,24.2155975862069,198,8,1
"8484",81.543293,24.215581,198,9,1
"8485",81.5432673333333,24.21557,198,10,1
"8486",81.5432379310345,24.2155755172414,198,11,1
"8487",81.5432406666667,24.2155416666667,198,12,1
"8488",81.5432583333333,24.2155703333333,198,13,1
"8489",81.5432406896552,24.21559,198,14,1
"8490",81.5452,24.21792,198,15,1
"8491",81.5631316666667,24.2242816666667,198,16,3
"8492",81.5644665517241,24.2295706896552,198,17,1
"8493",81.581682,24.2387303333333,198,18,2
"8494",81.6422646666667,24.267266,198,19,2
"8495",81.7027162068966,24.2997555172414,198,20,2
"8496",81.7848803448276,24.3158472413793,198,21,2
"8497",81.907699,24.3748286666667,198,22,3
"8498",82.0075423333333,24.4352513333333,198,23,2
"8499",82.1038468965517,24.4854979310345,198,24,2
"8500",82.2557644827586,24.5505837931034,198,25,3
"8501",82.3457513793103,24.5396662068966,198,26,3
"8502",82.448151,24.5501826666667,198,27,3
"8503",82.5657293103448,24.5660579310345,198,28,3
"8504",82.7369375862069,24.5954896551724,198,29,3
"8505",82.8057436666667,24.620031,198,30,2
"8506",82.91663,24.6018937931035,198,31,3
"8507",83.0748007142857,24.60716,198,32,3
"8508",83.1759368965517,24.5627468965517,198,33,2
"8509",83.2861243333333,24.5418383333333,198,34,3
"8510",83.3817982758621,24.5347837931034,198,35,3
"8511",83.4560063333333,24.5298986666667,198,36,2
"8512",83.5831396551724,24.5428979310345,198,37,3
"8513",83.6753803333333,24.5539756666667,198,38,2
"8514",83.7760136666667,24.5880576666667,198,39,3
"8515",83.8706193103448,24.6126465517241,198,40,3
"8516",83.88998,24.6039266666667,198,41,3
"8517",83.8666537931035,24.6135510344828,198,42,4
"8518",83.8668720689655,24.6132186206897,198,43,4
"8519",83.8668973333333,24.6133526666667,198,44,4
"8520",83.867164,24.613195,198,45,2
"8521",83.88332,24.57915,199,1,4
"8522",83.9156986666667,24.5476053333333,199,2,4
"8523",83.9466586206896,24.5461679310345,199,3,1
"8524",83.9446606896552,24.5464020689655,199,4,3
"8525",83.936328,24.5469433333333,199,5,1
"8526",83.9364213333333,24.547016,199,6,1
"8527",83.93636,24.5470334482759,199,7,1
"8528",83.9360843333333,24.5462956666667,199,8,1
"8529",83.9361,24.5463986206897,199,9,1
"8530",83.9361355172414,24.5465006896552,199,10,1
"8531",83.936123,24.546493,199,11,1
"8532",83.9360996551724,24.5465213793103,199,12,1
"8533",83.9682920689655,24.5667144827586,199,13,1
"8534",83.9874983333333,24.5852233333333,199,14,1
"8535",83.987475862069,24.5852231034483,199,15,1
"8536",83.9995989655172,24.5895034482759,199,16,3
"8537",84.0290763333333,24.6062043333333,199,17,2
"8538",84.0733410344828,24.6297989655172,199,18,2
"8539",84.1128334482759,24.64855,199,19,3
"8540",84.1567183333333,24.6749536666667,199,20,2
"8541",84.186435,24.6794783333333,199,21,3
"8542",84.2217276666667,24.7125083333333,199,22,3
"8543",84.2614282758621,24.6920396551724,199,23,2
"8544",84.30946,24.7262417241379,199,24,2
"8545",84.3347983333333,24.758091,199,25,3
"8546",84.3790673333333,24.7752743333333,199,26,3
"8547",84.416503,24.780778,199,27,3
"8548",84.45231,24.7793,199,28,3
"8549",84.4957063333333,24.8017303333333,199,29,2
"8550",84.5417703333333,24.8186843333333,199,30,2
"8551",84.5818634482759,24.8481431034483,199,31,3
"8552",84.624243,24.8548713333333,199,32,3
"8553",84.6834233333333,24.8721923333333,199,33,3
"8554",84.6757706896552,24.9121903448276,199,34,2
"8555",84.6500766666667,24.9495006666667,199,35,2
"8556",84.6333823333333,24.971719,199,36,3
"8557",84.527971,24.978992,199,37,3
"8558",84.4069614285714,24.9878264285714,199,38,2
"8559",84.3231993333333,25.004393,199,39,3
"8560",84.2990744827586,25.0138034482759,199,40,1
"8561",84.2651389285714,24.9808464285714,199,41,2
"8562",84.1993082758621,24.9249972413793,199,42,3
"8563",84.0855533333333,24.8829003333333,199,43,3
"8564",84.0620333333333,24.8804103333333,199,44,1
"8565",84.0633672413793,24.8805068965517,199,45,1
"8566",84.063425,24.88059,199,46,1
"8567",84.04624,24.90874,200,1,4
"8568",84.0463034482759,24.9085527586207,200,2,4
"8569",84.0463044827586,24.9081203448276,200,3,1
"8570",84.0463263333333,24.9081586666667,200,4,1
"8571",84.0462962068966,24.9080896551724,200,5,1
"8572",84.0462906896552,24.9081493103448,200,6,4
"8573",84.0463817241379,24.9080948275862,200,7,1
"8574",84.0462844827586,24.9081279310345,200,8,1
"8575",84.0463193333333,24.9080236666667,200,9,1
"8576",84.046855862069,24.9045203448276,200,10,4
"8577",84.0467575862069,24.904865862069,200,11,1
"8578",84.0467096666667,24.9048543333333,200,12,1
"8579",84.0384443333333,24.9178483333333,200,13,3
"8580",84.013035,24.924795,200,14,2
"8581",84.041971,24.939994,200,15,2
"8582",84.078226,24.942357,200,16,2
"8583",84.1304396666667,24.943341,200,17,2
"8584",84.171142,24.9347353333333,200,18,2
"8585",84.2278027586207,24.9388237931034,200,19,3
"8586",84.2778182758621,24.9557582758621,200,20,2
"8587",84.2853862068965,24.9858062068966,200,21,2
"8588",84.313159,25.010069,200,22,3
"8589",84.3688365517241,25.0472537931034,200,23,3
"8590",84.4152903448276,25.0719479310345,200,24,3
"8591",84.4377772413793,25.0971224137931,200,25,2
"8592",84.4647175862069,25.1415582758621,200,26,3
"8593",84.4971373333333,25.183023,200,27,3
"8594",84.5317217241379,25.1954817241379,200,28,2
"8595",84.5968146666667,25.232387,200,29,2
"8596",84.6606268965517,25.2573086206897,200,30,2
"8597",84.7029503333333,25.3073596666667,200,31,3
"8598",84.746918,25.350289,200,32,2
"8599",84.7731906666667,25.4131433333333,200,33,2
"8600",84.8025446666667,25.4381216666667,200,34,2
"8601",84.8701024137931,25.5039065517241,200,35,3
"8602",84.8959246666667,25.5123276666667,200,36,3
"8603",84.966497,25.6012803333333,200,37,3
"8604",85.032723,25.6191266666667,200,38,3
"8605",85.0234633333333,25.6712946666667,200,39,3
"8606",85.0152486666667,25.6722693333333,200,40,1
"8607",85.012144137931,25.6697579310345,200,41,1
"8608",84.9880389285714,25.6927846428571,200,42,3
"8609",84.9262176666667,25.7269933333333,200,43,1
"8610",84.917571,25.7477166666667,200,44,3
"8611",84.9433006896552,25.7294934482759,200,45,3
"8612",84.938045,25.726865,200,46,4
"8613",84.92631,25.7271,201,1,4
"8614",84.926296,25.7271453333333,201,2,4
"8615",84.9262510344828,25.7271572413793,201,3,1
"8616",84.9262865517241,25.7271572413793,201,4,1
"8617",84.9263506666667,25.7271573333333,201,5,1
"8618",84.9263524137931,25.7271368965517,201,6,1
"8619",84.9263627586207,25.7271327586207,201,7,1
"8620",84.9262789655172,25.7272389655172,201,8,1
"8621",84.92834,25.72879,201,9,1
"8622",84.9283255172414,25.7287782758621,201,10,1
"8623",84.92835,25.7287510344828,201,11,1
"8624",84.9283323333333,25.7287463333333,201,12,1
"8625",84.9182634482759,25.72244,201,13,1
"8626",84.9158006666667,25.7156156666667,201,14,2
"8627",84.9594920689655,25.7349334482759,201,15,2
"8628",84.9993393103448,25.719104137931,201,16,2
"8629",85.0512551724138,25.7502806896552,201,17,1
"8630",85.0862334482759,25.7446113793103,201,18,2
"8631",85.1290933333333,25.770667,201,19,3
"8632",85.1783086206896,25.8094044827586,201,20,2
"8633",85.2490406896552,25.8325855172414,201,21,3
"8634",85.310428,25.839592,201,22,3
"8635",85.3745337931035,25.8582206896552,201,23,3
"8636",85.4342043333333,25.8944936666667,201,24,2
"8637",85.4872924137931,25.9146620689655,201,25,2
"8638",85.5867683333333,25.9353886666667,201,26,3
"8639",85.6626482758621,25.9708027586207,201,27,2
"8640",85.7483165517241,25.9489206896552,201,28,2
"8641",85.810081,25.951492,201,29,2
"8642",85.870945,25.9747866666667,201,30,3
"8643",85.937681,25.9881436666667,201,31,2
"8644",86.0015275862069,26.0239310344828,201,32,2
"8645",86.10517,26.072255,201,33,3
"8646",86.1789033333333,26.090337,201,34,2
"8647",86.2304113793103,26.1336906896552,201,35,2
"8648",86.2642579310345,26.2097113793103,201,36,2
"8649",86.292006,26.248805,201,37,2
"8650",86.3751643333333,26.3197526666667,201,38,3
"8651",86.411834,26.4145416666667,201,39,3
"8652",86.3748113793103,26.4568527586207,201,40,2
"8653",86.4198146666667,26.4836876666667,201,41,3
"8654",86.4955396666667,26.5766566666667,201,42,3
"8655",86.4752982758621,26.6078406896552,201,43,3
"8656",86.426878,26.6549416666667,201,44,3
"8657",86.460653,26.7351583333333,201,45,4
"8658",86.469115,26.730295,201,46,4
"8659",86.46071,26.73089,202,1,4
"8660",86.4595555172414,26.7324244827586,202,2,4
"8661",86.4675417241379,26.7298075862069,202,3,3
"8662",86.4085016666667,26.7687556666667,202,4,3
"8663",86.3712443333333,26.8294686666667,202,5,1
"8664",86.3712131034483,26.829534137931,202,6,4
"8665",86.3712453333333,26.8294923333333,202,7,1
"8666",86.3712096551724,26.8294803448276,202,8,1
"8667",86.371255,26.829501,202,9,1
"8668",86.3737913793103,26.8529486206897,202,10,1
"8669",86.373764,26.8529153333333,202,11,1
"8670",86.3742810344828,26.8528713793103,202,12,1
"8671",86.3743283333333,26.852981,202,13,1
"8672",86.3743413333333,26.8530053333333,202,14,1
"8673",86.3666726666667,26.8595833333333,202,15,3
"8674",86.4310413793103,26.8929824137931,202,16,2
"8675",86.485015,26.885525,202,17,2
"8676",86.5411251724138,26.8898668965517,202,18,2
"8677",86.6626434482759,26.8797306896552,202,19,3
"8678",86.73626,26.8633289655172,202,20,3
"8679",86.7975824137931,26.8687748275862,202,21,3
"8680",86.8288517241379,26.8588972413793,202,22,3
"8681",86.9055434482759,26.8740924137931,202,23,3
"8682",86.993469,26.8636993333333,202,24,2
"8683",87.0920510344828,26.8674072413793,202,25,3
"8684",87.175666,26.8497813333333,202,26,2
"8685",87.2736786666667,26.843209,202,27,3
"8686",87.3515316666667,26.8143226666667,202,28,2
"8687",87.4521951724138,26.7917955172414,202,29,2
"8688",87.554181,26.7437486666667,202,30,2
"8689",87.6481386666667,26.7261976666667,202,31,3
"8690",87.6948096551724,26.742065862069,202,32,3
"8691",87.784815862069,26.7163251724138,202,33,3
"8692",87.8611062068966,26.6866365517241,202,34,3
"8693",87.9271266666667,26.669715,202,35,3
"8694",87.970743,26.6649836666667,202,36,2
"8695",88.0712513333333,26.717204,202,37,3
"8696",88.1262966666667,26.763039,202,38,3
"8697",88.1718736666667,26.8064823333333,202,39,1
"8698",88.1719451724138,26.8065055172414,202,40,1
"8699",88.1719186206897,26.8067082758621,202,41,4
"8700",88.1714676666667,26.806719,202,42,4
"8701",88.1713668965517,26.8065510344828,202,43,4
"8702",88.171255862069,26.8065727586207,202,44,4
"8703",88.171498,26.8066893333333,202,45,4
"8704",88.171325,26.80668,202,46,4
"8705",88.17129,26.80656,203,1,4
"8706",88.1711720689655,26.8066096551724,203,2,1
"8707",88.1712963333333,26.8066396666667,203,3,4
"8708",88.1713283333333,26.8066016666667,203,4,4
"8709",88.1711533333333,26.8066143333333,203,5,4
"8710",88.1712413333333,26.8066086666667,203,6,1
"8711",88.1711444827586,26.806415862069,203,7,4
"8712",88.1879273333333,26.8111783333333,203,8,4
"8713",88.1879406666667,26.811233,203,9,4
"8714",88.1878148275862,26.8111627586207,203,10,4
"8715",88.1893703448276,26.8073051724138,203,11,4
"8716",88.1891066666667,26.808095,203,12,4
"8717",88.1805473333333,26.815595,203,13,3
"8718",88.2356323333333,26.8446496666667,203,14,3
"8719",88.326797,26.854024,203,15,2
"8720",88.3913403333333,26.822436,203,16,3
"8721",88.4236716666667,26.8003963333333,203,17,2
"8722",88.4991993103448,26.7852289655172,203,18,2
"8723",88.5962353333333,26.7955753333333,203,19,3
"8724",88.626111,26.778473,203,20,3
"8725",88.6326313793103,26.7103996551724,203,21,3
"8726",88.6616813333333,26.6743506666667,203,22,3
"8727",88.7030996666667,26.6524233333333,203,23,2
"8728",88.7199693103448,26.6478037931034,203,24,3
"8729",88.7404506896552,26.6137789655172,203,25,2
"8730",88.7667993333333,26.584104,203,26,3
"8731",88.7526506896552,26.5369817241379,203,27,3
"8732",88.7546083333333,26.4987506666667,203,28,1
"8733",88.754576,26.498706,203,29,1
"8734",88.7695443333333,26.4755,203,30,2
"8735",88.796678,26.446579,203,31,3
"8736",88.8511489655172,26.4355210344828,203,32,2
"8737",88.872996,26.405062,203,33,2
"8738",88.9579753333333,26.3995983333333,203,34,3
"8739",89.0136406666667,26.438579,203,35,2
"8740",89.0326972413793,26.4884179310345,203,36,2
"8741",89.0974463333333,26.498431,203,37,2
"8742",89.1742027586207,26.4581575862069,203,38,2
"8743",89.2010676666667,26.4355256666667,203,39,3
"8744",89.2055053333333,26.4039393333333,203,40,3
"8745",89.2038563333333,26.400519,203,41,1
"8746",89.2038710344828,26.4005020689655,203,42,1
"8747",89.2038137931034,26.4004862068966,203,43,1
"8748",89.2038356666667,26.4005193333333,203,44,1
"8749",89.2054120689655,26.4034920689655,203,45,4
"8750",89.207235,26.405415,203,46,4
"8751",89.20741,26.40522,204,1,4
"8752",89.2098456666667,26.409491,204,2,3
"8753",89.2138556521739,26.41257,204,3,3
"8754",89.2136456666667,26.412446,204,4,1
"8755",89.212332,26.4144793333333,204,5,1
"8756",89.2123317241379,26.4144713793103,204,6,1
"8757",89.2123193333333,26.4144613333333,204,7,1
"8758",89.212329,26.414474,204,8,1
"8759",89.2123355172414,26.4144731034483,204,9,1
"8760",89.2123144827586,26.4144693103448,204,10,1
"8761",89.212304,26.414469,204,11,1
"8762",89.21243,26.4181068965517,204,12,1
"8763",89.2136144827586,26.4171044827586,204,13,1
"8764",89.2069026666667,26.4281713333333,204,14,4
"8765",89.206935,26.4281536666667,204,15,1
"8766",89.2069289655172,26.4281586206897,204,16,1
"8767",89.2069433333333,26.4281723333333,204,17,1
"8768",89.2047813793103,26.4054420689655,204,18,2
"8769",89.2140837931034,26.3704486206897,204,19,3
"8770",89.235251,26.3185356666667,204,20,3
"8771",89.2686262068966,26.2996265517241,204,21,2
"8772",89.2852631034483,26.2554793103448,204,22,3
"8773",89.317766,26.171003,204,23,2
"8774",89.3536606896552,26.126115862069,204,24,3
"8775",89.4142506896552,26.0762862068966,204,25,2
"8776",89.4558823333333,26.014535,204,26,3
"8777",89.5130526666667,25.9604943333333,204,27,3
"8778",89.6093106896552,25.871365862069,204,28,3
"8779",89.6643734482759,25.8350724137931,204,29,3
"8780",89.7641636666667,25.7779363333333,204,30,2
"8781",89.76279,25.76813,204,31,1
"8782",89.7543117241379,25.76489,204,32,1
"8783",89.754236,25.758563,204,33,3
"8784",89.7534331034483,25.7616062068966,204,34,1
"8785",89.7534093103448,25.76163,204,35,1
"8786",89.7940996666667,25.689808,204,36,3
"8787",89.9691579310345,25.6296444827586,204,37,1
"8788",89.9688962068966,25.6296320689655,204,38,1
"8789",89.9689127586207,25.6296217241379,204,39,1
"8790",89.9688776666667,25.6296756666667,204,40,1
"8791",89.9688810344828,25.6296086206897,204,41,1
"8792",89.9688265517241,25.6296810344828,204,42,4
"8793",89.9689203448276,25.6295275862069,204,43,4
"8794",89.968792,25.6296003333333,204,44,4
"8795",89.9689093103448,25.6295731034483,204,45,4
"8796",89.9689453333333,25.6295963333333,204,46,4
"8797",89.96896,25.62958,205,1,4
"8798",89.9689365517241,25.6295510344828,205,2,4
"8799",89.9689962068965,25.6295575862069,205,3,4
"8800",89.9689586666667,25.629604,205,4,1
"8801",89.9689079310345,25.6295965517241,205,5,1
"8802",89.9688927586207,25.6295710344828,205,6,1
"8803",89.96822,25.636381,205,7,4
"8804",89.968154,25.636354,205,8,4
"8805",89.9682256666667,25.6363956666667,205,9,1
"8806",89.968278,25.6363996666667,205,10,1
"8807",89.9682003448276,25.6363820689655,205,11,1
"8808",89.9682053333333,25.6364126666667,205,12,1
"8809",89.966865,25.6389083333333,205,13,3
"8810",89.9781363333333,25.6476173333333,205,14,2
"8811",89.9813476666667,25.6499033333333,205,15,2
"8812",90.0380706666667,25.607748,205,16,3
"8813",90.1029131034483,25.588225862069,205,17,3
"8814",90.1749946666667,25.5662696666667,205,18,2
"8815",90.249636,25.5331383333333,205,19,2
"8816",90.3117910344828,25.517604137931,205,20,2
"8817",90.4091433333333,25.5088846666667,205,21,3
"8818",90.497349,25.4300353333333,205,22,3
"8819",90.6205620689655,25.4151096551724,205,23,3
"8820",90.7740436666667,25.370362,205,24,2
"8821",90.865218,25.371114,205,25,2
"8822",91.01901,25.3887586206897,205,26,2
"8823",91.104509,25.374998,205,27,2
"8824",91.1508703448276,25.3855896551724,205,28,2
"8825",91.2172066666667,25.387397,205,29,2
"8826",91.2996503448276,25.371845862069,205,30,3
"8827",91.3868348275862,25.3733706896552,205,31,2
"8828",91.4613966666667,25.3840763333333,205,32,2
"8829",91.5466086206897,25.4298603448276,205,33,3
"8830",91.6519279310345,25.4503,205,34,3
"8831",91.7368691666667,25.41443,205,35,3
"8832",91.8195913793103,25.357004137931,205,36,3
"8833",91.8822224137931,25.3106086206897,205,37,2
"8834",91.9391343333333,25.3174836666667,205,38,3
"8835",92.0760620689655,25.32186,205,39,3
"8836",92.1429648275862,25.3096706896552,205,40,3
"8837",92.2006093333333,25.2679903333333,205,41,3
"8838",92.2004772413793,25.2753244827586,205,42,4
"8839",92.2005372413793,25.2751337931034,205,43,4
"8840",92.2005048275862,25.2752424137931,205,44,4
"8841",92.202308,25.2788673333333,205,45,4
"8842",92.20245,25.2788,205,46,4
"8843",92.19936,25.25758,206,1,4
"8844",92.1993651724138,25.2575910344828,206,2,4
"8845",92.199691,25.255975,206,3,3
"8846",92.2328793333333,25.2111066666667,206,4,4
"8847",92.2328246666667,25.2110633333333,206,5,4
"8848",92.2328593103448,25.2112065517241,206,6,4
"8849",92.226883,25.2139016666667,206,7,4
"8850",92.2269310344828,25.2139051724138,206,8,4
"8851",92.2268086666667,25.2139283333333,206,9,4
"8852",92.2268326666667,25.2139076666667,206,10,4
"8853",92.22693,25.2138765517241,206,11,4
"8854",92.226944,25.2146126666667,206,12,3
"8855",92.2167024137931,25.2310924137931,206,13,4
"8856",92.2174196666667,25.2310573333333,206,14,3
"8857",92.229517,25.249311,206,15,3
"8858",92.2717753333333,25.2549063333333,206,16,2
"8859",92.3223928571429,25.2160071428571,206,17,3
"8860",92.409811,25.2217676666667,206,18,3
"8861",92.4942286206897,25.2321124137931,206,19,3
"8862",92.5871927586207,25.2638031034483,206,20,3
"8863",92.6854493103448,25.2588986206897,206,21,3
"8864",92.7805703448276,25.3042068965517,206,22,2
"8865",92.8569282758621,25.3166296551724,206,23,3
"8866",92.9781520689655,25.3815506896552,206,24,3
"8867",93.0557683333333,25.3838433333333,206,25,3
"8868",93.1631536666667,25.3922143333333,206,26,3
"8869",93.2446506666667,25.4241323333333,206,27,3
"8870",93.3017346666667,25.4772443333333,206,28,3
"8871",93.4209510344828,25.542134137931,206,29,3
"8872",93.492883,25.5517393333333,206,30,3
"8873",93.5994244827586,25.588704137931,206,31,3
"8874",93.6518279310345,25.6157689655172,206,32,3
"8875",93.7416234482759,25.6628537931034,206,33,2
"8876",93.8106879310345,25.7062213793103,206,34,3
"8877",93.9162527586207,25.730874137931,206,35,2
"8878",93.9740936666667,25.795875,206,36,3
"8879",94.039874,25.8681546666667,206,37,3
"8880",94.1171633333333,25.90459,206,38,2
"8881",94.1838927586207,25.9634393103448,206,39,3
"8882",94.2462,25.9972506896552,206,40,3
"8883",94.3174926666667,25.988902,206,41,3
"8884",94.378048,26.0208713333333,206,42,1
"8885",94.3773083333333,26.0207753333333,206,43,4
"8886",94.3772896666667,26.0207606666667,206,44,4
"8887",94.3752037931035,26.0188,206,45,4
"8888",94.37526,26.018785,206,46,4
"8889",94.3752,26.0188,207,1,4
"8890",94.3753089655172,26.0188017241379,207,2,4
"8891",94.3752082758621,26.0188013793103,207,3,4
"8892",94.375285,26.0188333333333,207,4,4
"8893",94.3752272413793,26.018884137931,207,5,4
"8894",94.3752524137931,26.0187510344828,207,6,4
"8895",94.3752296666667,26.018715,207,7,4
"8896",94.3752196551724,26.0187555172414,207,8,4
"8897",94.3752693103448,26.0188934482759,207,9,4
"8898",94.3752389655172,26.0188072413793,207,10,4
"8899",94.375367,26.0188973333333,207,11,4
"8900",94.3752986666667,26.0187216666667,207,12,4
"8901",94.3707013333333,26.0196513333333,207,13,3
"8902",94.3703117241379,26.0609844827586,207,14,2
"8903",94.3806166666667,26.0931106666667,207,15,2
"8904",94.3806313333333,26.095247,207,16,4
"8905",94.3806217241379,26.0952406896552,207,17,4
"8906",94.3802503333333,26.0953683333333,207,18,4
"8907",94.3802796551724,26.0955631034483,207,19,4
"8908",94.380112962963,26.0966311111111,207,20,4
"8909",94.383969,26.0934343333333,207,21,2
"8910",94.417983,26.0983406666667,207,22,3
"8911",94.4762886666667,26.171414,207,23,3
"8912",94.5607166666667,26.2753643333333,207,24,3
"8913",94.628599,26.3187446666667,207,25,3
"8914",94.698257,26.3703223333333,207,26,2
"8915",94.7406476666667,26.4142543333333,207,27,2
"8916",94.7843196666667,26.4882813333333,207,28,2
"8917",94.8821079310345,26.579154137931,207,29,3
"8918",94.9178933333333,26.6243936666667,207,30,2
"8919",94.9919072413793,26.7062403448276,207,31,2
"8920",95.0174853333333,26.7859086666667,207,32,2
"8921",95.1227165517241,26.8575831034483,207,33,2
"8922",95.16895,26.8930416666667,207,34,2
"8923",95.2334968965517,26.98963,207,35,3
"8924",95.310771,27.053914,207,36,2
"8925",95.3817996666667,27.1339453333333,207,37,3
"8926",95.3834643333333,27.1435833333333,207,38,1
"8927",95.3834566666667,27.1435753333333,207,39,1
"8928",95.3834126666667,27.1436583333333,207,40,1
"8929",95.3833968965517,27.1435913793103,207,41,4
"8930",95.3833586666667,27.1435766666667,207,42,1
"8931",95.383362,27.1435793333333,207,43,1
"8932",95.3833862068965,27.1435713793103,207,44,1
"8933",95.3834331034483,27.1435824137931,207,45,1
"8934",95.3834682758621,27.1435920689655,207,46,4
"8935",95.383555,27.143625,207,47,1
"8936",95.38348,27.14365,208,1,4
"8937",95.3833265517241,27.1436082758621,208,2,4
"8938",95.3833527586207,27.1437,208,3,1
"8939",95.3663246666667,27.1736693333333,208,4,1
"8940",95.3707127586207,27.1663531034483,208,5,1
"8941",95.3707436666667,27.1663313333333,208,6,1
"8942",95.3707,27.1663403333333,208,7,1
"8943",95.3707289655172,27.1663768965517,208,8,1
"8944",95.3705344827586,27.1661106896552,208,9,4
"8945",95.3755753333333,27.1659586666667,208,10,4
"8946",95.3755246666667,27.1659483333333,208,11,4
"8947",95.3755565517241,27.1659620689655,208,12,4
"8948",95.375604137931,27.1660137931034,208,13,4
"8949",95.374979,27.1686886666667,208,14,2
"8950",95.3513679310345,27.1937634482759,208,15,3
"8951",95.3272213793103,27.2358510344828,208,16,2
"8952",95.2795496666667,27.2737353333333,208,17,2
"8953",95.2560572413793,27.3084989655172,208,18,2
"8954",95.2366393103448,27.3346951724138,208,19,2
"8955",95.1839316666667,27.3579406666667,208,20,2
